releasename,institutionid,unitid,comparisongroupid,institutionname,unitname,comparisongroupname,facultycount,facultycount_rank,articlecount,articlecount_rank,articlefacultycount,articlefacultycount_rank,articlecountperauthor,articlecountperauthor_rank,citationcount,citationcount_rank,citationfacultycount,citationfacultycount_rank,pctofauthorwithcitation,pctofauthorwithcitation_rank,grantfacultycount,grantfacultycount_rank,grantcount,grantcount_rank,grantdollars,grantdollars_rank,awardcount,awardcount_rank,awardfacultycount,awardfacultycount_rank,bookcount,bookcount_rank,bookfacultycount,bookfacultycount_rank,awardsweight,grantsweight,booksweight,citationsweight,articlesweight,pctoffacwithbook,pctoffacwithbook_zscore,pctoffacwithbook_rank,pctoffacwithbook_pct,bookcountperfaculty,bookcountperfaculty_zscore,bookcountperfaculty_rank,bookcountperfaculty_pct,pctoffacwitharticle,pctoffacwitharticle_zscore,pctoffacwitharticle_rank,pctoffacwitharticle_pct,articlecountperfaculty,articlecountperfaculty_zscore,articlecountperfaculty_rank,articlecountperfaculty_pct,pctoffacwithcitation,pctoffacwithcitation_zscore,pctoffacwithcitation_rank,pctoffacwithcitation_pct,citationcountperfaculty,citationcountperfaculty_zscore,citationcountperfaculty_rank,citationcountperfaculty_pct,citationcountperarticle,citationcountperarticle_zscore,citationcountperarticle_rank,citationcountperarticle_pct,pctoffacwithgrant,pctoffacwithgrant_zscore,pctoffacwithgrant_rank,pctoffacwithgrant_pct,grantcountperfaculty,grantcountperfaculty_zscore,grantcountperfaculty_rank,grantcountperfaculty_pct,grantdollarsperfaculty,grantdollarsperfaculty_zscore,grantdollarsperfaculty_rank,grantdollarsperfaculty_pct,dollarspergrant,dollarspergrant_zscore,dollarspergrant_rank,dollarspergrant_pct,awardcountperfaculty,awardcountperfaculty_zscore,awardcountperfaculty_rank,awardcountperfaculty_pct,pctoffacwithaward,pctoffacwithaward_zscore,pctoffacwithaward_rank,pctoffacwithaward_pct,sri,sri_rank,sri_pct,awardfacultycount_zscore,bookfacultycount_zscore,citationfacultycount_zscore,grantfacultycount_zscore,articlefacultycount_zscore,articlecountperauthor_zscore,pctofauthorwithcitation_zscore,awardcount_zscore,bookcount_zscore,citationcount_zscore,grantdollars_zscore,grantcount_zscore,articlecount_zscore,facultycount_zscore,awardfacultycount_pct,bookfacultycount_pct,citationfacultycount_pct,grantfacultycount_pct,articlefacultycount_pct,articlecountperauthor_pct,pctofauthorwithcitation_pct,awardcount_pct,bookcount_pct,citationcount_pct,grantdollars_pct,grantcount_pct,articlecount_pct,facultycount_pct,unitsincomparisongroup,createddate,confproccount,confprocfacultycount,confproccountperauthor,confproccountperfaculty,pctoffacwithconfproc,confprocfacultycount_rank,confproccountperauthor_rank,confproccount_rank,confproccountperfaculty_rank,pctoffacwithconfproc_rank,confprocfacultycount_zscore,confproccountperauthor_zscore,confproccount_zscore,confproccountperfaculty_zscore,pctoffacwithconfproc_zscore,confprocfacultycount_pct,confproccountperauthor_pct,confproccount_pct,confproccountperfaculty_pct,pctoffacwithconfproc_pct,confprocweight,chaptercount,chaptercount_pct,chaptercount_rank,chaptercount_zscore,chaptercountperfaculty,chaptercountperfaculty_pct,chaptercountperfaculty_rank,chaptercountperfaculty_zscore,chapterfacultycount,chapterfacultycount_pct,chapterfacultycount_rank,chapterfacultycount_zscore,patentcount,patentcount_pct,patentcount_rank,patentcount_zscore,patentcountperfaculty,patentcountperfaculty_pct,patentcountperfaculty_rank,patentcountperfaculty_zscore,patentfacultycount,patentfacultycount_pct,patentfacultycount_rank,patentfacultycount_zscore,pctoffacwithchapter,pctoffacwithchapter_pct,pctoffacwithchapter_rank,pctoffacwithchapter_zscore,pctoffacwithpatent,pctoffacwithpatent_pct,pctoffacwithpatent_rank,pctoffacwithpatent_zscore,pctoffacwithtrial,pctoffacwithtrial_pct,pctoffacwithtrial_rank,pctoffacwithtrial_zscore,trialcount,trialcount_pct,trialcount_rank,trialcount_zscore,trialcountperfaculty,trialcountperfaculty_pct,trialcountperfaculty_rank,trialcountperfaculty_zscore,trialfacultycount,trialfacultycount_pct,trialfacultycount_rank,trialfacultycount_zscore,chaptersweight,patentsweight,trialsweight
AAD2023.09.02768,63,35598,61,East Tennessee State University,"Educational Leadership and Policy Analysis, Department of",Educational Leadership and Administration,10,100,13,133,2,149,6.5,38,22,139,3,138,1,1,0,74,0,74,0,74,1,131,1,121,6,93,1,134,17,14,0,27,22,0.1,-1.2,142,11.88,0.6,-0.26,81,50,0.2,-2.51,155,3.75,1.3,-1.04,138,14.38,0.3,-1.67,148,8.13,2.2,-0.76,144,10.63,1.69,-1.28,144,10.63,0,-0.67,74,54.38,0,-0.6,74,54.38,0,-0.55,74,54.38,0,-0.28,74,54.38,0.1,-0.91,142,11.88,0.1,-1.04,137,15,-1,143,11.25,-0.72,-0.91,-0.92,-0.6,-1.09,0.62,0.6242,-0.61,-0.45,-0.65,-0.4,-0.49,-0.74,-0.47,25,16.88,14.38,54.38,7.5,76.88,100,18.75,42.5,13.75,54.38,54.38,17.5,38.13,160,7/7/25 11:42,1,1,1,0.1,0.1,114,120,128,139,135,-0.84,-0.7294,-0.78,-0.92,-0.98,29.38,25.63,20.63,13.75,16.25,9,2,15,137,-0.84,0.2,12.5,141,-1.1,1,13.13,140,-1,0,98.75,3,-0.1,0,98.75,3,-0.1,0,98.75,3,-0.11,0.1,8.13,148,-1.47,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,11,0,0
AAD2023.09.02768,333,35664,61,"University of South Dakota, The","Educational Leadership, Division of",Educational Leadership and Administration,4,156,7,146,3,140,2.33,135,0,157,0,157,0,157,0,74,0,74,0,74,2,117,1,121,2,133,2,112,17,14,0,27,22,0.5,0.72,34,79.38,0.5,-0.36,99,38.75,0.75,-0.05,104,35.63,1.75,-0.87,125,22.5,0,-2.88,157,2.5,0,-0.81,157,2.5,0,-1.67,157,2.5,0,-0.67,74,54.38,0,-0.6,74,54.38,0,-0.55,74,54.38,0,-0.28,74,54.38,0.5,-0.25,74,54.38,0.25,-0.38,96,40.63,-0.9,136,15.63,-0.72,-0.68,-1.28,-0.6,-0.97,-1.03,-4.6474,-0.55,-0.75,-0.68,-0.4,-0.49,-0.83,-1.15,25,30.63,2.5,54.38,13.13,16.25,2.5,27.5,17.5,2.5,54.38,54.38,9.38,3.13,160,7/7/25 11:42,1,1,1,0.25,0.25,114,120,128,114,79,-0.84,-0.7294,-0.78,-0.63,-0.15,29.38,25.63,20.63,29.38,51.25,9,0,5.63,152,-1,0,5.63,152,-1.45,0,5.63,152,-1.21,0,98.75,3,-0.1,0,98.75,3,-0.1,0,98.75,3,-0.11,0,5.63,152,-1.95,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,11,0,0
AAD2023.09.02768,91,35946,61,Idaho State University,"School Psychology and Educational Leadership, Department of",Educational Leadership and Administration,8,120,46,77,6,114,7.67,19,341,79,7,88,1,1,0,74,0,74,0,74,1,131,1,121,1,140,1,134,17,14,0,27,22,0.13,-1.08,137,15,0.13,-0.76,144,10.63,0.75,-0.05,104,35.63,5.75,0.67,35,78.75,0.88,0.64,44,73.13,42.63,0.18,49,70,7.41,0.05,75,53.75,0,-0.67,74,54.38,0,-0.6,74,54.38,0,-0.55,74,54.38,0,-0.28,74,54.38,0.13,-0.87,135,16.25,0.13,-0.93,129,20,0,68,58.13,-0.72,-0.91,-0.44,-0.6,-0.61,1.09,0.6242,-0.61,-0.83,-0.28,-0.4,-0.49,-0.24,-0.7,25,16.88,45.63,54.38,29.38,88.75,100,18.75,13.13,51.25,54.38,54.38,52.5,25.63,160,7/7/25 11:42,5,3,1.67,0.63,0.38,73,79,81,57,44,-0.28,-0.1334,-0.37,0.08,0.54,55,51.25,50,65,73.13,9,3,20.62,128,-0.76,0.38,26.88,118,-0.8,2,22.5,125,-0.8,0,98.75,3,-0.1,0,98.75,3,-0.1,0,98.75,3,-0.11,0.25,24.38,122,-0.74,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,11,0,0
AAD2023.09.02768,367,36003,61,Wright State University,"Education and Leadership, School of",Educational Leadership and Administration,14,51,45,78,6,114,7.5,23,595,48,6,106,0.86,114,0,74,0,74,0,74,0,148,0,148,6,93,2,112,17,14,0,27,22,0.14,-1,130,19.38,0.43,-0.44,106,34.38,0.43,-1.48,141,12.5,3.21,-0.3,91,43.75,0.43,-1.16,134,16.88,42.5,0.17,50,69.38,13.22,1.4,14,91.88,0,-0.67,74,54.38,0,-0.6,74,54.38,0,-0.55,74,54.38,0,-0.28,74,54.38,0,-1.07,148,8.13,0,-1.47,148,8.13,-0.6,120,25.63,-0.89,-0.68,-0.56,-0.6,-0.61,1.02,-0.1289,-0.67,-0.45,0.02,-0.4,-0.49,-0.25,-0.02,8.13,30.63,34.38,54.38,29.38,86.25,29.38,8.13,42.5,70.63,54.38,54.38,51.88,68.75,160,7/7/25 11:42,6,2,3,0.43,0.14,96,13,72,81,117,-0.56,1.0496,-0.27,-0.29,-0.74,40.63,92.5,55.63,50,27.5,9,8,46.88,86,-0.36,0.57,40,97,-0.46,4,47.5,85,-0.4,0,98.75,3,-0.1,0,98.75,3,-0.1,0,98.75,3,-0.11,0.29,32.5,109,-0.56,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,11,0,0
AAD2023.09.02768,558642,36065,61,Tarleton State University,"Educational Leadership and Technology, Department of",Educational Leadership and Administration,11,87,17,124,7,92,2.43,133,21,141,4,130,0.57,151,0,74,0,74,0,74,0,148,0,148,0,148,0,148,17,14,0,27,22,0,-1.69,148,8.13,0,-0.89,148,8.13,0.64,-0.55,123,23.75,1.55,-0.95,130,19.38,0.36,-1.42,143,11.25,1.91,-0.77,145,10,1.24,-1.38,150,6.88,0,-0.67,74,54.38,0,-0.6,74,54.38,0,-0.55,74,54.38,0,-0.28,74,54.38,0,-1.07,148,8.13,0,-1.47,148,8.13,-0.9,136,15.63,-0.89,-1.14,-0.8,-0.6,-0.49,-0.99,-1.6351,-0.67,-0.9,-0.65,-0.4,-0.49,-0.68,-0.36,8.13,8.13,19.38,54.38,43.13,17.5,6.25,8.13,8.13,12.5,54.38,54.38,23.13,46.25,160,7/7/25 11:42,0,0,0,0,0,145,145,145,145,145,-1.11,-1.6188,-0.88,-1.11,-1.53,10,10,10,10,10,9,0,5.63,152,-1,0,5.63,152,-1.45,0,5.63,152,-1.21,0,98.75,3,-0.1,0,98.75,3,-0.1,0,98.75,3,-0.11,0,5.63,152,-1.95,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,11,0,0
AAD2023.09.02768,95,36069,61,Indiana University of Pennsylvania,"Professional Studies in Education, Department of",Educational Leadership and Administration,8,120,11,140,3,140,3.67,106,55,130,3,138,1,1,0,74,0,74,0,74,1,131,1,121,4,109,3,86,17,14,0,27,22,0.38,0.12,67,58.75,0.5,-0.36,99,38.75,0.38,-1.72,149,7.5,1.38,-1.01,136,15.63,0.38,-1.37,141,12.5,6.88,-0.65,124,23.13,5,-0.51,109,32.5,0,-0.67,74,54.38,0,-0.6,74,54.38,0,-0.55,74,54.38,0,-0.28,74,54.38,0.13,-0.87,135,16.25,0.13,-0.93,129,20,-0.9,136,15.63,-0.72,-0.46,-0.92,-0.6,-0.97,-0.5,0.6242,-0.61,-0.6,-0.61,-0.4,-0.49,-0.77,-0.7,25,46.88,14.38,54.38,13.13,34.38,100,18.75,32.5,19.38,54.38,54.38,13.13,25.63,160,7/7/25 11:42,0,0,0,0,0,145,145,145,145,145,-1.11,-1.6188,-0.88,-1.11,-1.53,10,10,10,10,10,9,2,15,137,-0.84,0.25,16.25,135,-1.01,2,22.5,125,-0.8,0,98.75,3,-0.1,0,98.75,3,-0.1,0,98.75,3,-0.11,0.25,24.38,122,-0.74,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,11,0,0
AAD2023.09.02768,16,36157,61,Azusa Pacific University,"Education Leadership, Department of",Educational Leadership and Administration,7,134,7,146,3,140,2.33,135,6,150,3,138,1,1,0,74,0,74,0,74,1,131,1,121,1,140,1,134,17,14,0,27,22,0.14,-1,130,19.38,0.14,-0.74,139,13.75,0.43,-1.48,141,12.5,1,-1.16,144,10.63,0.43,-1.16,134,16.88,0.86,-0.79,151,6.25,0.86,-1.47,152,5.63,0,-0.67,74,54.38,0,-0.6,74,54.38,0,-0.55,74,54.38,0,-0.28,74,54.38,0.14,-0.84,129,20,0.14,-0.85,120,25.63,-1,143,11.25,-0.72,-0.91,-0.92,-0.6,-0.97,-1.03,0.6242,-0.61,-0.83,-0.67,-0.4,-0.49,-0.83,-0.81,25,16.88,14.38,54.38,13.13,16.25,100,18.75,13.13,6.88,54.38,54.38,9.38,16.88,160,7/7/25 11:42,2,1,2,0.29,0.14,114,55,115,108,117,-0.84,0.1601,-0.68,-0.57,-0.74,29.38,66.25,28.75,33.13,27.5,9,4,27.5,117,-0.68,0.57,40,97,-0.46,1,13.13,140,-1,0,98.75,3,-0.1,0,98.75,3,-0.1,0,98.75,3,-0.11,0.14,11.88,142,-1.26,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,11,0,0
AAD2023.09.02768,57,36263,61,DePaul University,"Leadership, Language and Curriculum, Department of",Educational Leadership and Administration,9,107,13,133,7,92,1.86,147,37,134,5,121,0.71,141,0,74,0,74,0,74,4,90,1,121,8,78,7,36,17,14,0,27,22,0.78,2.06,6,96.88,0.89,0.05,57,65,0.78,0.08,94,41.88,1.44,-0.98,131,18.75,0.56,-0.65,124,23.13,4.11,-0.71,132,18.13,2.85,-1.01,135,16.25,0,-0.67,74,54.38,0,-0.6,74,54.38,0,-0.55,74,54.38,0,-0.28,74,54.38,0.44,-0.34,88,45.63,0.11,-0.99,133,17.5,-0.7,125,22.5,-0.72,0.45,-0.68,-0.6,-0.49,-1.21,-0.882,-0.42,-0.3,-0.63,-0.4,-0.49,-0.74,-0.58,25,78.13,25,54.38,43.13,8.75,12.5,44.38,51.88,16.88,54.38,54.38,17.5,33.75,160,7/7/25 11:42,4,3,1.33,0.44,0.33,73,106,93,78,54,-0.28,-0.4358,-0.47,-0.26,0.31,55,34.38,42.5,51.88,66.88,9,9,51.88,78,-0.28,1,65.63,56,0.29,4,47.5,85,-0.4,0,98.75,3,-0.1,0,98.75,3,-0.1,0,98.75,3,-0.11,0.44,58.75,67,0.21,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,11,0,0
AAD2023.09.02768,554573,36313,61,Georgia Southern University,"Leadership, Technology, and Human Development, Department of",Educational Leadership and Administration,18,34,72,51,15,38,4.8,84,468,63,14,35,0.93,83,1,39,1,44,411284,54,5,80,3,78,4,109,2,112,17,14,0,27,22,0.11,-1.15,139,13.75,0.22,-0.66,134,16.88,0.83,0.33,76,53.13,4,0,75,53.75,0.78,0.25,88,45.63,26,-0.21,86,46.88,6.5,-0.16,88,45.63,0.06,-0.11,62,61.88,0.06,-0.24,63,61.25,22849.11,-0.29,55,66.25,411284,0.09,41,75,0.28,-0.62,115,28.75,0.17,-0.74,113,30,-0.1,76,53.13,-0.38,-0.68,0.4,-0.03,0.45,-0.05,0.2727,-0.36,-0.6,-0.13,-0.22,-0.18,0.16,0.43,51.88,30.63,78.75,76.25,76.88,48.13,48.75,50.63,32.5,61.25,66.88,73.13,68.75,79.38,160,7/7/25 11:42,9,4,2.25,0.5,0.22,57,45,55,69,92,-0.01,0.3825,0.04,-0.16,-0.3,65,72.5,66.25,57.5,43.13,9,9,51.88,78,-0.28,0.5,34.38,106,-0.58,6,66.25,55,0.01,0,98.75,3,-0.1,0,98.75,3,-0.1,0,98.75,3,-0.11,0.33,41.88,94,-0.33,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,11,0,0
AAD2023.09.02768,120,36391,61,Marshall University,"Leadership Studies, Department of",Educational Leadership and Administration,7,134,3,155,2,149,1.5,150,5,152,1,155,0.5,152,0,74,0,74,0,74,0,148,0,148,0,148,0,148,17,14,0,27,22,0,-1.69,148,8.13,0,-0.89,148,8.13,0.29,-2.12,153,5,0.43,-1.37,154,4.38,0.14,-2.3,154,4.38,0.71,-0.79,152,5.63,1.67,-1.28,146,9.38,0,-0.67,74,54.38,0,-0.6,74,54.38,0,-0.55,74,54.38,0,-0.28,74,54.38,0,-1.07,148,8.13,0,-1.47,148,8.13,-1.2,156,3.13,-0.89,-1.14,-1.16,-0.6,-1.09,-1.35,-2.0116,-0.67,-0.9,-0.67,-0.4,-0.49,-0.89,-0.81,8.13,8.13,3.75,54.38,7.5,6.88,5.63,8.13,8.13,5.63,54.38,54.38,3.75,16.88,160,7/7/25 11:42,0,0,0,0,0,145,145,145,145,145,-1.11,-1.6188,-0.88,-1.11,-1.53,10,10,10,10,10,9,0,5.63,152,-1,0,5.63,152,-1.45,0,5.63,152,-1.21,0,98.75,3,-0.1,0,98.75,3,-0.1,0,98.75,3,-0.11,0,5.63,152,-1.95,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,11,0,0
AAD2023.09.02768,331,37133,61,University of South Alabama,"Leadership and Teacher Education, Department of",Educational Leadership and Administration,14,51,42,84,13,48,3.23,115,209,95,11,58,0.85,124,1,39,1,44,243638,60,3,103,2,99,0,148,0,148,17,14,0,27,22,0,-1.69,148,8.13,0,-0.89,148,8.13,0.93,0.75,38,76.88,3,-0.39,95,41.25,0.79,0.28,84,48.13,14.93,-0.46,105,35,4.98,-0.51,111,31.25,0.07,0.05,54,66.88,0.07,-0.13,56,65.63,17402.71,-0.35,58,64.38,243638,-0.06,55,66.25,0.21,-0.72,120,25.63,0.14,-0.85,120,25.63,-0.3,95,41.25,-0.55,-1.14,0.04,-0.03,0.22,-0.67,-0.1869,-0.48,-0.9,-0.43,-0.3,-0.18,-0.3,-0.02,38.75,8.13,64.38,76.25,70.63,28.75,23.13,36.25,8.13,41.25,63.13,73.13,48.13,68.75,160,7/7/25 11:42,0,0,0,0,0,145,145,145,145,145,-1.11,-1.6188,-0.88,-1.11,-1.53,10,10,10,10,10,9,3,20.62,128,-0.76,0.21,13.75,139,-1.08,3,31.87,110,-0.6,0,98.75,3,-0.1,0,98.75,3,-0.1,0,98.75,3,-0.11,0.21,18.75,131,-0.91,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,11,0,0
AAD2023.09.02768,147,37197,61,North Carolina Agricultural and Technical State University,"Leadership Studies and Adult Education, Department of",Educational Leadership and Administration,7,134,14,131,5,128,2.8,126,23,138,6,106,0.86,114,0,74,0,74,0,74,0,148,0,148,1,140,1,134,17,14,0,27,22,0.14,-1,130,19.38,0.14,-0.74,139,13.75,0.71,-0.21,109,32.5,2,-0.77,120,25.63,0.86,0.56,54,66.88,3.29,-0.73,138,14.38,1.64,-1.29,148,8.13,0,-0.67,74,54.38,0,-0.6,74,54.38,0,-0.55,74,54.38,0,-0.28,74,54.38,0,-1.07,148,8.13,0,-1.47,148,8.13,-0.8,129,20,-0.89,-0.91,-0.56,-0.6,-0.73,-0.84,-0.1289,-0.67,-0.83,-0.65,-0.4,-0.49,-0.73,-0.81,8.13,16.88,34.38,54.38,20.63,21.88,29.38,8.13,13.13,14.38,54.38,54.38,18.75,16.88,160,7/7/25 11:42,3,1,3,0.43,0.14,114,13,105,81,117,-0.84,1.0496,-0.58,-0.29,-0.74,29.38,92.5,35,50,27.5,9,1,10,145,-0.92,0.14,9.38,146,-1.2,1,13.13,140,-1,0,98.75,3,-0.1,0,98.75,3,-0.1,0,98.75,3,-0.11,0.14,11.88,142,-1.26,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,11,0,0
AAD2023.09.02768,213,37242,61,Tennessee State University,"Educational Leadership, Department of",Educational Leadership and Administration,12,79,17,124,2,149,8.5,11,4,154,2,146,1,1,0,74,0,74,0,74,2,117,1,121,0,148,0,148,17,14,0,27,22,0,-1.69,148,8.13,0,-0.89,148,8.13,0.17,-2.66,157,2.5,1.42,-1,133,17.5,0.17,-2.21,153,5,0.33,-0.8,156,3.13,0.24,-1.61,156,3.13,0,-0.67,74,54.38,0,-0.6,74,54.38,0,-0.55,74,54.38,0,-0.28,74,54.38,0.17,-0.8,126,21.88,0.08,-1.11,141,12.5,-1.1,151,6.25,-0.72,-1.14,-1.04,-0.6,-1.09,1.42,0.6242,-0.55,-0.9,-0.67,-0.4,-0.49,-0.68,-0.25,25,8.13,9.38,54.38,7.5,93.75,100,27.5,8.13,4.38,54.38,54.38,23.13,51.25,160,7/7/25 11:42,3,1,3,0.25,0.08,114,13,105,114,138,-0.84,1.0496,-0.58,-0.63,-1.07,29.38,92.5,35,29.38,14.38,9,1,10,145,-0.92,0.08,7.5,149,-1.3,1,13.13,140,-1,0,98.75,3,-0.1,0,98.75,3,-0.1,0,98.75,3,-0.11,0.08,7.5,149,-1.55,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,11,0,0
AAD2023.09.02768,537171,37409,61,Rowan University,"Educational Services and Leadership, Department of",Educational Leadership and Administration,14,51,60,62,12,52,5,75,401,70,12,49,1,1,0,74,0,74,0,74,6,71,5,53,4,109,4,74,17,14,0,27,22,0.29,-0.31,95,41.25,0.29,-0.59,127,21.25,0.86,0.43,66,59.38,4.29,0.11,69,57.5,0.86,0.56,54,66.88,28.64,-0.15,80,50.63,6.68,-0.12,86,46.88,0,-0.67,74,54.38,0,-0.6,74,54.38,0,-0.55,74,54.38,0,-0.28,74,54.38,0.43,-0.37,91,43.75,0.36,0.09,68,58.13,0,68,58.13,-0.03,-0.23,0.16,-0.6,0.1,0.03,0.6242,-0.3,-0.6,-0.21,-0.4,-0.49,-0.03,-0.02,67.5,54.38,70,54.38,68.13,53.75,100,56.25,32.5,56.88,54.38,54.38,61.88,68.75,160,7/7/25 11:42,6,4,1.5,0.43,0.29,57,96,72,81,68,-0.01,-0.2846,-0.27,-0.29,0.05,65,40.63,55.63,50,58.13,9,2,15,137,-0.84,0.14,9.38,146,-1.2,3,31.87,110,-0.6,0,98.75,3,-0.1,0,98.75,3,-0.1,0,98.75,3,-0.11,0.21,18.75,131,-0.91,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,11,0,0
AAD2023.09.02768,537172,37756,61,Montclair State University,"Educational Leadership, Department of",Educational Leadership and Administration,8,120,50,73,7,92,7.14,28,347,77,7,88,1,1,0,74,0,74,0,74,5,80,4,61,10,64,5,56,17,14,0,27,22,0.63,1.32,13,92.5,1.25,0.43,27,83.75,0.88,0.51,57,65,6.25,0.86,30,81.88,0.88,0.64,44,73.13,43.38,0.19,48,70.63,6.94,-0.06,80,50.63,0,-0.67,74,54.38,0,-0.6,74,54.38,0,-0.55,74,54.38,0,-0.28,74,54.38,0.63,-0.04,58,64.38,0.5,0.71,36,78.13,0.4,34,79.38,-0.21,0,-0.44,-0.6,-0.49,0.88,0.6242,-0.36,-0.15,-0.27,-0.4,-0.49,-0.18,-0.7,62.5,65.63,45.63,54.38,43.13,83.13,100,50.63,60.63,52.5,54.38,54.38,55,25.63,160,7/7/25 11:42,10,4,2.5,1.25,0.5,57,30,45,15,18,-0.01,0.6048,0.14,1.28,1.24,65,81.88,72.5,91.25,89.38,9,4,27.5,117,-0.68,0.5,34.38,106,-0.58,4,47.5,85,-0.4,0,98.75,3,-0.1,0,98.75,3,-0.1,0,98.75,3,-0.11,0.5,68.13,52,0.48,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,11,0,0
AAD2023.09.02768,537217,37861,61,"California State University, Long Beach","Educational Leadership, Department of",Educational Leadership and Administration,13,68,22,115,6,114,3.67,106,85,119,4,130,0.67,143,0,74,0,74,0,74,1,131,1,121,7,85,4,74,17,14,0,27,22,0.31,-0.2,91,43.75,0.54,-0.32,96,40.63,0.46,-1.34,139,13.75,1.69,-0.89,127,21.25,0.31,-1.64,147,8.75,6.54,-0.66,126,21.88,3.86,-0.77,123,23.75,0,-0.67,74,54.38,0,-0.6,74,54.38,0,-0.55,74,54.38,0,-0.28,74,54.38,0.08,-0.95,144,10.63,0.08,-1.14,142,11.88,-0.9,136,15.63,-0.72,-0.23,-0.8,-0.6,-0.61,-0.5,-1.133,-0.61,-0.38,-0.58,-0.4,-0.49,-0.61,-0.13,25,54.38,19.38,54.38,29.38,34.38,11.25,18.75,47.5,26.25,54.38,54.38,28.75,58.13,160,7/7/25 11:42,4,2,2,0.31,0.15,96,55,93,106,112,-0.56,0.1601,-0.47,-0.52,-0.68,40.63,66.25,42.5,34.38,30.63,9,7,40.63,96,-0.44,0.54,35,105,-0.51,4,47.5,85,-0.4,0,98.75,3,-0.1,0,98.75,3,-0.1,0,98.75,3,-0.11,0.31,35.63,104,-0.46,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,11,0,0
AAD2023.09.02768,537881,37909,61,Kennesaw State University,"Educational Leadership, Department of",Educational Leadership and Administration,8,120,16,128,6,114,2.67,128,61,127,7,88,1,1,0,74,0,74,0,74,1,131,1,121,3,123,3,86,17,14,0,27,22,0.38,0.12,67,58.75,0.38,-0.5,116,28.13,0.75,-0.05,104,35.63,2,-0.77,120,25.63,0.88,0.64,44,73.13,7.63,-0.63,121,25,3.81,-0.79,125,22.5,0,-0.67,74,54.38,0,-0.6,74,54.38,0,-0.55,74,54.38,0,-0.28,74,54.38,0.13,-0.87,135,16.25,0.13,-0.93,129,20,-0.5,115,28.75,-0.72,-0.46,-0.44,-0.6,-0.61,-0.89,0.6242,-0.61,-0.68,-0.61,-0.4,-0.49,-0.7,-0.7,25,46.88,45.63,54.38,29.38,20.63,100,18.75,23.75,21.25,54.38,54.38,20.63,25.63,160,7/7/25 11:42,1,1,1,0.13,0.13,114,120,128,134,126,-0.84,-0.7294,-0.78,-0.87,-0.84,29.38,25.63,20.63,16.88,21.88,9,5,33.75,107,-0.6,0.63,43.75,91,-0.36,3,31.87,110,-0.6,0,98.75,3,-0.1,0,98.75,3,-0.1,0,98.75,3,-0.11,0.38,49.38,82,-0.13,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,0,98.75,3,-0.09,0,98.75,3,-0.11,11,0,0
